Date/Time,Battery Remaining,Battery Current,Battery Voltage,Battery Temp,Battery Status,Battery Manufacturing Date,Battery Serial Number,Battery Part Number,Battery Rated Capacity (mAh),Battery Decommission Status,Battery Base Cumulative Charge (mAh),Battery Error Status,Battery Present Capacity (mAh),Battery Health Percentage (%),Battery Percent Decommission Threshold (%),Battery Present Charge (mAh),Battery Total Cumulative Charge (mAh),Battery Secs Since First Use (secs),Battery Time Remaining (mins),Battery Time to Full (mins),Battery Cycles,Ti Temp,Ti SOC,Ti Volt,Ti Current,Qti Temp,Qti SOC,Qti Volt,Qti Current,Charger Type,Screen State,Screen Brightness,Boot Count,Boot Reason,Event Type,Event Details
2023-09-12 12:17:11:651,65,2152434,4205,350,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4052,9809,588325,65535,129,0,34,65,4023,2174,350,65,4205954,2152434,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:12:753,65,2149687,4205,350,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4052,9809,588325,65535,129,0,34,65,4023,2174,350,65,4205565,2149687,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:13:869,65,2149993,4205,350,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4052,9809,588325,65535,129,0,34,65,4023,2174,350,65,4205565,2149993,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:14:998,65,2156096,4204,350,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4056,9809,588331,65535,129,0,34,65,4023,2170,350,65,4205370,2158843,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:16:114,65,2152129,4204,350,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4056,9809,588331,65535,129,0,34,65,4023,2170,350,65,4204981,2152129,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:17:228,65,2151213,4205,350,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4056,9809,588331,65535,129,0,34,65,4023,2170,350,65,4205759,2151213,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:18:346,65,2148467,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4056,9809,588331,65535,129,0,34,65,4023,2170,340,65,4205954,2148467,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:19:481,65,2147856,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4059,9809,588336,65535,129,0,34,65,4023,2169,340,65,4205370,2147856,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:20:592,65,2148162,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4059,9809,588336,65535,129,0,34,65,4023,2169,340,65,4204786,2148162,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:21:708,65,2147551,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4059,9809,588336,65535,129,0,34,65,4023,2169,340,65,4205565,2147551,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:22:816,65,2153350,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4059,9809,588336,65535,129,0,34,65,4023,2169,340,65,4205954,2148162,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:23:932,65,2144805,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4059,9809,588336,65535,129,0,34,65,4023,2169,340,65,4205565,2146330,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:25:046,65,2160369,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4062,9809,588341,65535,129,0,34,65,4024,2168,340,65,4205370,2160369,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:26:156,65,2151519,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4062,9809,588341,65535,129,0,34,65,4024,2168,340,65,4205954,2151519,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:27:268,65,2146636,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4062,9809,588341,65535,129,0,34,65,4024,2168,340,65,4204981,2146636,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:28:372,65,2145415,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4062,9809,588341,65535,129,0,34,65,4024,2168,340,65,4205370,2145415,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:29:479,65,2147551,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4065,9809,588346,65535,129,0,34,65,4024,2166,340,65,4205175,2147551,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:30:586,65,2143584,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4065,9809,588346,65535,129,0,34,65,4024,2166,340,65,4205370,2143584,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:31:692,65,2146025,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4065,9809,588346,65535,129,0,34,65,4024,2166,340,65,4205565,2146025,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:32:794,65,2142363,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4065,9809,588346,65535,129,0,34,65,4024,2166,340,65,4204786,2142363,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:33:911,65,2140837,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4065,9809,588346,65535,129,0,34,65,4024,2166,340,65,4205370,2140837,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:35:010,65,2154570,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4068,9809,588351,65535,129,0,34,65,4024,2162,340,65,4205565,2154570,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:36:126,65,2145720,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4068,9809,588351,65535,129,0,34,65,4024,2162,340,65,4205175,2145720,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:37:234,65,2143889,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4068,9809,588351,65535,129,0,34,65,4024,2162,340,65,4205759,2142668,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:38:347,65,2140532,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4068,9809,588351,65535,129,0,34,65,4024,2162,340,65,4204981,2142363,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:39:452,65,2142973,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4068,9809,588351,65535,129,0,34,65,4024,2162,340,65,4205370,2143584,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:40:569,65,2138091,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4071,9809,588356,65535,129,0,34,65,4024,2160,340,65,4205370,2138091,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:41:697,65,2138396,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4071,9809,588356,65535,129,0,34,65,4024,2160,340,65,4205175,2138396,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:42:807,65,2137785,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4071,9809,588356,65535,129,0,34,65,4024,2160,340,65,4204981,2137785,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:43:912,65,2138701,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4071,9809,588356,65535,129,0,34,65,4024,2160,340,65,4205370,2138701,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:45:029,65,2147246,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4074,9809,588361,65535,129,0,34,65,4024,2158,340,65,4205954,2147246,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:46:148,65,2142973,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4074,9809,588361,65535,129,0,34,65,4024,2158,340,65,4205565,2142973,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:47:268,65,2134734,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4074,9809,588361,65535,129,0,34,65,4024,2158,340,65,4205565,2134123,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:48:374,65,2135649,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4074,9809,588361,65535,129,0,34,65,4024,2158,340,65,4205954,2135039,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:49:489,65,2136870,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4074,9809,588361,65535,129,0,34,65,4024,2158,340,65,4205759,2136870,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:50:611,65,2131987,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4077,9809,588366,65535,129,0,34,65,4025,2155,340,65,4204981,2131987,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:51:713,65,2134734,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4077,9809,588366,65535,129,0,34,65,4025,2155,340,65,4205370,2134734,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:52:828,65,2131071,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4077,9809,588366,65535,129,0,34,65,4025,2155,340,65,4205759,2131071,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:53:954,65,2128630,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4077,9809,588366,65535,129,0,34,65,4025,2155,340,65,4205370,2132597,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:55:068,65,2139616,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4080,9809,588371,65535,129,0,34,65,4025,2153,340,65,4205954,2145415,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:56:176,65,2135344,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4080,9809,588371,65535,129,0,34,65,4025,2153,340,65,4205370,2135344,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:57:285,65,2129851,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4080,9809,588371,65535,129,0,34,65,4025,2153,340,65,4205175,2131377,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:58:407,65,2128325,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4080,9809,588371,65535,129,0,34,65,4025,2153,340,65,4204981,2128325,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:17:59:528,65,2127714,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4080,9809,588371,65535,129,0,34,65,4025,2153,340,65,4205175,2127714,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:00:660,65,2128630,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4083,9809,588377,65535,129,0,34,65,4025,2148,340,65,4205370,2128630,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:01:770,65,2126799,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4083,9809,588377,65535,129,0,34,65,4025,2148,340,65,4204981,2126799,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:02:890,65,2126494,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4083,9809,588377,65535,129,0,34,65,4025,2148,340,65,4205175,2128325,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:04:009,65,2129240,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4083,9809,588377,65535,129,0,34,65,4025,2148,340,65,4205175,2129240,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:05:136,65,2132597,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4086,9809,588382,65535,129,0,34,65,4025,2149,340,65,4205370,2132597,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:06:257,65,2128935,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4086,9809,588382,65535,129,0,34,65,4025,2149,340,65,4205565,2128935,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:07:369,65,2126189,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4086,9809,588382,65535,129,0,34,65,4025,2149,340,65,4205370,2126189,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:08:474,65,2126494,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4086,9809,588382,65535,129,0,34,65,4025,2149,340,65,4205370,2126494,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:09:593,65,2127104,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4086,9809,588382,65535,129,0,34,65,4025,2149,340,65,4205370,2127104,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:10:715,66,2125273,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4089,9809,588387,65535,129,0,34,66,4025,2144,340,66,4205370,2126494,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:11:817,66,2120085,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4089,9809,588387,65535,129,0,34,66,4025,2144,340,66,4204981,2121611,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:12:931,66,2121306,4206,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4089,9809,588387,65535,129,0,34,66,4025,2144,340,66,4206148,2121306,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:14:046,66,2123137,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4089,9809,588387,65535,129,0,34,66,4025,2144,340,66,4205565,2123137,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:15:153,66,2135344,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4089,9809,588387,65535,129,0,34,66,4025,2144,340,66,4205759,2135344,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:16:273,66,2129546,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4092,9809,588392,65535,129,0,34,66,4026,2145,340,66,4205370,2129546,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:17:389,66,2124357,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4092,9809,588392,65535,129,0,34,66,4026,2145,340,66,4205565,2124357,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:18:503,66,2120695,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4092,9809,588392,65535,129,0,34,66,4026,2145,340,66,4205759,2123137,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:19:613,66,2122221,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4092,9809,588392,65535,129,0,34,66,4026,2145,340,66,4205565,2120695,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:20:728,66,2124052,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4095,9809,588397,65535,129,0,34,66,4026,2140,340,66,4205565,2124052,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:21:848,66,2119169,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4095,9809,588397,65535,129,0,34,66,4026,2140,340,66,4205175,2118559,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:22:969,66,2117949,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4095,9809,588397,65535,129,0,34,66,4026,2140,340,66,4205954,2117949,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:24:088,66,2117033,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4095,9809,588397,65535,129,0,34,66,4026,2140,340,66,4205175,2117033,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:25:194,66,2128630,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4095,9809,588397,65535,129,0,34,66,4026,2140,340,66,4205370,2128630,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:26:313,66,2124052,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4098,9809,588402,65535,129,0,34,66,4026,2140,340,66,4205759,2124052,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:27:430,66,2119475,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4098,9809,588402,65535,129,0,34,66,4026,2140,340,66,4205370,2119780,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:28:546,66,2119780,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4098,9809,588402,65535,129,0,34,66,4026,2140,340,66,4205370,2119780,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:29:667,66,2113676,4206,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4098,9809,588402,65535,129,0,34,66,4026,2140,340,66,4206148,2113676,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:30:773,66,2115812,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4101,9809,588407,65535,129,0,34,66,4026,2136,340,66,4205759,2115812,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:31:914,66,2117338,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4101,9809,588407,65535,129,0,34,66,4026,2136,340,66,4205759,2120085,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:33:023,66,2115202,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4101,9809,588407,65535,129,0,34,66,4026,2136,340,66,4205370,2119780,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:34:133,66,2114592,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4101,9809,588407,65535,129,0,34,66,4026,2136,340,66,4205370,2114592,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:35:246,66,2126494,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4101,9809,588407,65535,129,0,34,66,4026,2136,340,66,4205370,2126494,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:36:365,66,2119475,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4104,9809,588412,65535,129,0,34,66,4026,2137,340,66,4205175,2121916,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:37:474,66,2113676,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4104,9809,588412,65535,129,0,34,66,4026,2137,340,66,4205565,2113676,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:38:588,66,2114897,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4104,9809,588412,65535,129,0,34,66,4026,2137,340,66,4205565,2114897,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:39:704,66,2113676,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4104,9809,588412,65535,129,0,34,66,4026,2137,340,66,4205175,2113676,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:40:812,66,2109709,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4104,9809,588412,65535,129,0,34,66,4026,2137,340,66,4204981,2109709,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:41:924,66,2108183,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4107,9809,588417,65535,129,0,34,66,4027,2133,340,66,4205565,2108183,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:43:036,66,2109709,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4107,9809,588417,65535,129,0,34,66,4027,2133,340,66,4205175,2109709,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:44:151,66,2111235,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4107,9809,588417,65535,129,0,34,66,4027,2133,340,66,4205954,2111845,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:45:268,66,2112761,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4107,9809,588417,65535,129,0,34,66,4027,2133,340,66,4204786,2112761,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:46:382,66,2116423,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4110,9809,588422,65535,129,0,34,66,4027,2131,340,66,4205565,2116423,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:47:491,66,2110930,4206,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4110,9809,588422,65535,129,0,34,66,4027,2131,340,66,4204591,2110930,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:48:608,66,2109709,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4110,9809,588422,65535,129,0,34,66,4027,2131,340,66,4205565,2109709,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:49:712,66,2113981,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4110,9809,588422,65535,129,0,34,66,4027,2131,340,66,4205759,2113981,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:50:828,66,2106657,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9518,0,6289,100,80,4110,9809,588422,65535,129,0,34,66,4027,2131,340,66,4205370,2106657,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:51:948,66,2107573,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4114,9883,588428,65535,129,0,34,66,4027,2128,340,66,4205759,2107573,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:53:067,66,2109098,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4114,9883,588428,65535,129,0,34,66,4027,2128,340,66,4205565,2109404,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:54:185,66,2102690,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4114,9883,588428,65535,129,0,34,66,4027,2128,340,66,4205565,2102690,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:55:293,66,2113371,4204,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4114,9883,588428,65535,129,0,34,66,4027,2128,340,66,4204981,2113371,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:56:417,66,2108488,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4114,9883,588428,65535,129,0,34,66,4027,2128,340,66,4205370,2108488,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:57:533,66,2105131,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4114,9883,588428,65535,129,0,34,66,4027,2128,340,66,4205565,2105131,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:58:649,66,2104521,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4117,9883,588434,65535,129,0,34,66,4028,2128,340,66,4205565,2104521,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:18:59:768,66,2104216,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4117,9883,588434,65535,129,0,34,66,4028,2128,340,66,4205565,2104216,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:19:00:871,66,2101164,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4117,9883,588434,65535,129,0,34,66,4028,2128,340,66,4205370,2101164,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:19:01:991,66,2099028,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4117,9883,588434,65535,129,0,34,66,4028,2128,340,66,4205370,2098417,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:19:03:113,66,2098722,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4120,9883,588439,65535,129,0,34,66,4027,2119,340,66,4204591,2101774,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 12:19:04:226,66,2098417,4205,340,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,9592,0,6289,100,80,4120,9883,588439,65535,129,0,34,66,4027,2119,340,66,4205175,2098417,,1,255,4,shutdown:battery,Heartbeat,
